age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income,capital_gain_log,capital_loss_log
21,private,hs-grad,9,never-married,handlers-cleaners,own-child,white,male,40,united-states,<=50k,0.0,0.0
57,federal-gov,masters,14,married-civ-spouse,sales,husband,white,male,40,united-states,>50k,9.617470759403409,0.0
41,private,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,60,united-states,>50k,0.0,0.0
50,private,some-college,10,divorced,other-service,not-in-family,white,male,45,united-states,<=50k,0.0,0.0
25,private,bachelors,13,never-married,exec-managerial,not-in-family,white,female,40,united-states,<=50k,0.0,0.0
50,private,7th-8th,4,married-civ-spouse,craft-repair,husband,white,male,40,ecuador,<=50k,0.0,0.0
36,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,45,united-states,<=50k,0.0,0.0
31,private,hs-grad,9,divorced,prof-specialty,not-in-family,white,female,40,united-states,<=50k,0.0,0.0
29,local-gov,bachelors,13,never-married,protective-serv,not-in-family,white,male,56,united-states,<=50k,0.0,0.0
21,private,some-college,10,never-married,sales,own-child,white,male,45,united-states,<=50k,0.0,0.0
27,private,bachelors,13,never-married,tech-support,unmarried,black,female,40,united-states,<=50k,0.0,0.0
65,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,16,united-states,<=50k,0.0,0.0
37,self-emp-inc,bachelors,13,divorced,sales,not-in-family,white,female,60,united-states,<=50k,0.0,0.0
24,private,hs-grad,9,never-married,craft-repair,own-child,white,male,40,united-states,<=50k,0.0,0.0
38,private,hs-grad,9,divorced,sales,not-in-family,white,male,80,united-states,<=50k,0.0,0.0
48,private,bachelors,13,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,>50k,8.94754601503218,0.0
21,private,some-college,10,never-married,other-service,not-in-family,asian-pac-islander,female,25,united-states,<=50k,0.0,0.0
31,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,45,united-states,>50k,0.0,0.0
55,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,40,united-states,>50k,8.386400901166214,0.0
24,private,some-college,10,married-civ-spouse,adm-clerical,wife,asian-pac-islander,female,40,laos,<=50k,0.0,0.0
43,private,hs-grad,9,divorced,adm-clerical,not-in-family,white,female,40,united-states,<=50k,0.0,0.0
26,private,assoc-acdm,12,never-married,tech-support,not-in-family,white,male,45,united-states,<=50k,0.0,0.0
46,private,assoc-acdm,12,never-married,prof-specialty,not-in-family,white,female,33,united-states,<=50k,0.0,0.0
35,private,assoc-acdm,12,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,>50k,0.0,0.0
41,self-emp-inc,some-college,10,married-civ-spouse,farming-fishing,husband,white,male,54,united-states,>50k,0.0,0.0
26,private,bachelors,13,never-married,sales,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
34,private,masters,14,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,35,taiwan,>50k,8.895492631451633,0.0
36,self-emp-not-inc,bachelors,13,divorced,prof-specialty,not-in-family,black,female,40,united-states,>50k,0.0,0.0
22,private,some-college,10,never-married,sales,own-child,white,male,15,united-states,<=50k,0.0,0.0
24,private,some-college,10,never-married,machine-op-inspct,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
77,self-emp-not-inc,some-college,10,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k,0.0,0.0
22,private,5th-6th,3,married-civ-spouse,machine-op-inspct,other-relative,white,female,40,mexico,<=50k,0.0,0.0
29,private,some-college,10,never-married,tech-support,not-in-family,white,female,40,united-states,<=50k,0.0,0.0
62,private,hs-grad,9,widowed,other-service,not-in-family,white,female,24,united-states,<=50k,0.0,0.0
39,self-emp-not-inc,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=50k,0.0,0.0
43,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,50,united-states,<=50k,0.0,7.303843225277705
35,private,hs-grad,9,divorced,transport-moving,not-in-family,white,male,45,united-states,<=50k,0.0,0.0
29,private,11th,7,never-married,exec-managerial,not-in-family,white,female,40,united-states,<=50k,0.0,0.0
76,self-emp-not-inc,masters,14,married-civ-spouse,craft-repair,husband,white,male,10,united-states,<=50k,0.0,0.0
63,self-emp-not-inc,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,45,united-states,<=50k,0.0,0.0
43,private,some-college,10,married-civ-spouse,prof-specialty,wife,white,female,50,united-states,>50k,0.0,7.543273346705446
58,self-emp-not-inc,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,40,united-states,<=50k,0.0,0.0
66,private,hs-grad,9,never-married,transport-moving,not-in-family,white,male,55,united-states,<=50k,7.62608275807238,0.0
41,private,some-college,10,never-married,craft-repair,not-in-family,black,male,45,united-states,<=50k,0.0,0.0
26,private,bachelors,13,never-married,adm-clerical,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
47,private,assoc-voc,11,never-married,other-service,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
55,local-gov,10th,6,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k,0.0,0.0
53,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k,0.0,0.0
17,private,5th-6th,3,never-married,other-service,other-relative,white,male,48,mexico,<=50k,0.0,0.0
30,private,hs-grad,9,never-married,craft-repair,other-relative,white,male,40,united-states,<=50k,0.0,0.0
49,private,masters,14,never-married,prof-specialty,not-in-family,white,male,60,united-states,<=50k,0.0,0.0
19,private,hs-grad,9,never-married,sales,unmarried,black,male,30,haiti,<=50k,0.0,0.0
45,private,hs-grad,9,married-civ-spouse,other-service,husband,black,male,40,united-states,<=50k,0.0,0.0
26,private,assoc-acdm,12,never-married,sales,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
38,private,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k,8.895492631451633,0.0
36,state-gov,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,40,united-states,>50k,8.895492631451633,0.0
33,private,hs-grad,9,never-married,farming-fishing,not-in-family,white,male,20,united-states,<=50k,0.0,0.0
22,state-gov,some-college,10,never-married,protective-serv,own-child,black,female,40,united-states,<=50k,0.0,0.0
43,self-emp-not-inc,bachelors,13,never-married,sales,not-in-family,white,male,42,united-states,<=50k,0.0,0.0
56,private,assoc-acdm,12,married-spouse-absent,other-service,not-in-family,white,male,25,iran,<=50k,0.0,0.0
31,private,bachelors,13,never-married,prof-specialty,own-child,white,male,25,united-states,<=50k,0.0,0.0
33,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k,0.0,0.0
26,private,hs-grad,9,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k,0.0,0.0
33,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k,0.0,0.0
46,local-gov,11th,7,married-civ-spouse,transport-moving,husband,white,male,30,united-states,<=50k,0.0,0.0
38,federal-gov,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,>50k,0.0,0.0
65,private,11th,7,widowed,other-service,unmarried,other,male,40,united-states,<=50k,0.0,0.0
40,private,assoc-voc,11,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k,0.0,0.0
42,private,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,35,united-states,<=50k,0.0,0.0
26,self-emp-not-inc,9th,5,married-civ-spouse,craft-repair,husband,white,male,40,portugal,<=50k,0.0,0.0
36,private,10th,6,married-civ-spouse,other-service,wife,white,female,24,united-states,<=50k,0.0,0.0
62,private,masters,14,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k,0.0,0.0
43,private,bachelors,13,married-civ-spouse,transport-moving,husband,white,male,45,united-states,<=50k,0.0,0.0
43,private,bachelors,13,divorced,exec-managerial,not-in-family,white,male,45,united-states,>50k,0.0,7.355641102974253
22,private,hs-grad,9,married-spouse-absent,sales,not-in-family,white,male,55,united-states,<=50k,0.0,0.0
28,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k,0.0,0.0
56,self-emp-not-inc,some-college,10,married-civ-spouse,sales,husband,white,male,45,united-states,<=50k,0.0,0.0
22,private,assoc-acdm,12,never-married,sales,not-in-family,white,female,15,united-states,<=50k,0.0,0.0
57,private,bachelors,13,divorced,exec-managerial,not-in-family,white,female,45,united-states,>50k,0.0,0.0
39,private,hs-grad,9,divorced,sales,unmarried,white,female,40,united-states,<=50k,0.0,0.0
26,federal-gov,some-college,10,never-married,adm-clerical,unmarried,white,female,15,united-states,<=50k,0.0,0.0
17,private,11th,7,never-married,other-service,own-child,white,male,10,united-states,<=50k,0.0,0.0
40,state-gov,assoc-voc,11,married-civ-spouse,machine-op-inspct,husband,white,male,38,united-states,>50k,0.0,0.0
45,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,black,male,40,united-states,<=50k,0.0,0.0
44,private,hs-grad,9,never-married,craft-repair,not-in-family,black,male,40,united-states,<=50k,0.0,0.0
20,local-gov,some-college,10,never-married,adm-clerical,own-child,white,female,10,united-states,<=50k,0.0,0.0
33,private,hs-grad,9,married-civ-spouse,craft-repair,wife,white,female,40,united-states,<=50k,0.0,0.0
23,private,some-college,10,never-married,sales,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
46,self-emp-not-inc,masters,14,divorced,exec-managerial,not-in-family,white,male,30,united-states,<=50k,0.0,0.0
38,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,50,united-states,<=50k,0.0,0.0
54,private,hs-grad,9,divorced,transport-moving,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
46,private,5th-6th,3,divorced,craft-repair,not-in-family,white,female,45,united-states,<=50k,0.0,7.757906208351747
25,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k,0.0,0.0
46,private,some-college,10,divorced,sales,not-in-family,white,female,40,united-states,<=50k,0.0,0.0
36,local-gov,some-college,10,married-civ-spouse,transport-moving,wife,white,female,40,united-states,<=50k,0.0,0.0
23,private,hs-grad,9,never-married,other-service,not-in-family,white,female,25,united-states,<=50k,0.0,0.0
29,private,hs-grad,9,separated,machine-op-inspct,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
44,private,some-college,10,married-civ-spouse,adm-clerical,wife,white,female,6,united-states,>50k,0.0,7.789868559054706
19,private,some-college,10,never-married,adm-clerical,own-child,white,female,16,united-states,<=50k,0.0,0.0
19,private,hs-grad,9,never-married,other-service,other-relative,white,female,40,united-states,<=50k,0.0,0.0
35,private,hs-grad,9,married-civ-spouse,other-service,wife,white,female,40,united-states,>50k,0.0,0.0
27,private,bachelors,13,never-married,craft-repair,not-in-family,white,male,50,united-states,<=50k,0.0,0.0
46,self-emp-not-inc,assoc-acdm,12,separated,craft-repair,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
34,private,hs-grad,9,never-married,other-service,not-in-family,white,female,35,united-states,<=50k,0.0,0.0
44,private,some-college,10,married-civ-spouse,tech-support,husband,white,male,40,united-states,<=50k,0.0,0.0
45,private,some-college,10,divorced,handlers-cleaners,unmarried,white,female,40,united-states,<=50k,0.0,0.0
25,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,55,united-states,>50k,0.0,0.0
52,self-emp-inc,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k,0.0,0.0
20,private,some-college,10,never-married,handlers-cleaners,own-child,white,male,40,united-states,<=50k,0.0,0.0
28,private,some-college,10,never-married,other-service,not-in-family,white,female,40,united-states,<=50k,0.0,0.0
50,state-gov,bachelors,13,married-civ-spouse,protective-serv,husband,white,male,40,united-states,>50k,0.0,0.0
34,private,assoc-voc,11,divorced,tech-support,not-in-family,white,female,64,united-states,<=50k,0.0,0.0
28,private,7th-8th,4,married-civ-spouse,handlers-cleaners,husband,other,male,40,puerto-rico,<=50k,0.0,7.687080155783135
41,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,65,united-states,>50k,0.0,7.589841512182657
28,private,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k,0.0,0.0
46,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,25,united-states,<=50k,0.0,0.0
32,private,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,<=50k,0.0,0.0
41,local-gov,some-college,10,divorced,other-service,not-in-family,black,female,24,united-states,<=50k,0.0,0.0
24,private,hs-grad,9,never-married,handlers-cleaners,unmarried,black,female,40,united-states,<=50k,0.0,0.0
33,private,some-college,10,divorced,exec-managerial,unmarried,white,female,40,united-states,<=50k,0.0,0.0
46,private,doctorate,16,married-civ-spouse,exec-managerial,husband,white,male,60,united-states,>50k,9.617470759403409,0.0
31,state-gov,some-college,10,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k,0.0,0.0
35,private,12th,8,divorced,craft-repair,not-in-family,white,male,50,united-states,>50k,0.0,0.0
52,private,1st-4th,2,married-civ-spouse,machine-op-inspct,husband,white,male,40,mexico,<=50k,0.0,0.0
30,private,11th,7,never-married,other-service,own-child,white,female,19,united-states,<=50k,0.0,0.0
34,local-gov,11th,7,separated,machine-op-inspct,not-in-family,black,male,40,united-states,<=50k,0.0,0.0
34,state-gov,hs-grad,9,divorced,transport-moving,unmarried,white,female,40,united-states,<=50k,0.0,0.0
20,private,some-college,10,married-civ-spouse,sales,husband,white,male,30,united-states,<=50k,0.0,0.0
17,private,11th,7,never-married,handlers-cleaners,own-child,white,male,18,united-states,<=50k,7.685703061234547,0.0
32,state-gov,bachelors,13,married-civ-spouse,exec-managerial,wife,white,female,40,united-states,>50k,0.0,0.0
29,private,hs-grad,9,divorced,farming-fishing,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
33,private,10th,6,never-married,craft-repair,unmarried,white,female,35,united-states,<=50k,0.0,0.0
25,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,60,united-states,<=50k,0.0,0.0
36,federal-gov,masters,14,never-married,prof-specialty,not-in-family,white,male,40,united-states,<=50k,0.0,7.25063551189868
23,private,hs-grad,9,never-married,handlers-cleaners,not-in-family,white,male,72,dominican-republic,<=50k,0.0,0.0
63,self-emp-inc,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k,0.0,0.0
47,local-gov,masters,14,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,<=50k,0.0,0.0
40,self-emp-not-inc,bachelors,13,married-spouse-absent,prof-specialty,not-in-family,white,female,40,united-states,<=50k,7.684783943522785,0.0
30,private,assoc-acdm,12,married-civ-spouse,other-service,wife,white,female,25,united-states,>50k,0.0,0.0
27,private,some-college,10,never-married,craft-repair,own-child,asian-pac-islander,male,40,philippines,<=50k,0.0,7.591357046698551
33,private,masters,14,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,>50k,0.0,0.0
34,local-gov,hs-grad,9,never-married,farming-fishing,not-in-family,black,male,60,united-states,<=50k,6.38856140554563,0.0
34,local-gov,some-college,10,never-married,protective-serv,not-in-family,white,female,40,united-states,<=50k,0.0,0.0
23,private,some-college,10,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k,0.0,0.0
42,local-gov,some-college,10,married-civ-spouse,adm-clerical,wife,white,female,40,united-states,<=50k,0.0,0.0
29,private,bachelors,13,never-married,prof-specialty,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
45,private,hs-grad,9,divorced,adm-clerical,not-in-family,white,female,28,united-states,<=50k,0.0,0.0
24,federal-gov,hs-grad,9,never-married,armed-forces,own-child,white,male,40,united-states,<=50k,0.0,0.0
44,private,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k,0.0,0.0
27,private,9th,5,never-married,craft-repair,other-relative,white,male,40,mexico,<=50k,0.0,0.0
20,private,some-college,10,never-married,sales,not-in-family,white,male,35,united-states,<=50k,0.0,0.0
44,private,hs-grad,9,widowed,exec-managerial,unmarried,black,female,40,united-states,<=50k,0.0,0.0
